Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
27,1715434433848,11/05/2024 13:33:53,1715434433975,2,11/05/2024 15:33:53,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,1,1,Screen 1,advancementZone,content_audio,88,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
28,1715434433935,11/05/2024 13:33:53,1715434434038,2,11/05/2024 15:33:54,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,1,2,Screen 3,Zone1,timelimit_screen,66.60000000000582,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
29,1715434434019,11/05/2024 13:33:54,1715434434135,2,11/05/2024 15:33:54,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,1,3,Screen 2,advancementZone,content_audio,90.79999999701977,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
30,1715434435620,11/05/2024 13:33:55,1715434435733,2,11/05/2024 15:33:55,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,1,4,Screen 4,Zone1,response_keyboard,1588,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
31,1715434440604,11/05/2024 13:34:00,1715434440721,2,11/05/2024 15:34:00,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
32,1715434440731,11/05/2024 13:34:00,1715434440855,2,11/05/2024 15:34:00,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,content_audio,98.8999999910593,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
33,1715434440974,11/05/2024 13:34:00,1715434441089,2,11/05/2024 15:34:01,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,2,Screen 2,Zone1,timelimit_screen,233.39999999999418,,,,,0,1,0,,,1,,1,sifi_230_p,1,beep.wav,1.png,SiFI
34,1715434441072,11/05/2024 13:34:01,1715434441194,2,11/05/2024 15:34:01,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,3,Screen 3,Zone1,content_audio,90.8999999910593,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
35,1715434443472,11/05/2024 13:34:03,1715434443586,2,11/05/2024 15:34:03,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,4,Screen 4,Zone1,response_keyboard,2387.0999999940395,,,1,1,1,0,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
36,1715434448453,11/05/2024 13:34:08,1715434448571,2,11/05/2024 15:34:08,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
37,1715434448577,11/05/2024 13:34:08,1715434448695,2,11/05/2024 15:34:08,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,1,Screen 1,Zone1,content_audio,84,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
38,1715434448801,11/05/2024 13:34:08,1715434448921,2,11/05/2024 15:34:08,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,2,Screen 2,Zone1,timelimit_screen,233.10000000000582,,,,,0,1,0,,,1,,1,sifi_230_d,1,beep.wav,1.png,SiFI
39,1715434448917,11/05/2024 13:34:08,1715434449035,2,11/05/2024 15:34:09,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,3,Screen 3,Zone1,content_audio,101.5,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
40,1715434450598,11/05/2024 13:34:10,1715434450711,2,11/05/2024 15:34:10,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,4,Screen 4,Zone1,response_keyboard,1661.6000000089407,,,1,1,1,0,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
41,1715434455586,11/05/2024 13:34:15,1715434455703,2,11/05/2024 15:34:15,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
42,1715434455714,11/05/2024 13:34:15,1715434455835,2,11/05/2024 15:34:15,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,1,Screen 1,advancementZone,content_audio,85.1000000089407,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
43,1715434455858,11/05/2024 13:34:15,1715434455970,2,11/05/2024 15:34:15,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
44,1715434455955,11/05/2024 13:34:15,1715434456057,2,11/05/2024 15:34:16,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,3,Screen 3,advancementZone,content_audio,71,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
45,1715434457397,11/05/2024 13:34:17,1715434457507,2,11/05/2024 15:34:17,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,4,Screen 4,Zone1,response_keyboard,1436,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
46,1715434462388,11/05/2024 13:34:22,1715434462503,2,11/05/2024 15:34:22,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
47,1715434462498,11/05/2024 13:34:22,1715434462616,2,11/05/2024 15:34:22,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,78,3,1,Screen 1,advancementZone,content_audio,94.09999999403954,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
48,1715434464421,11/05/2024 13:34:24,1715434464506,2,11/05/2024 15:34:24,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,78,3,2,Screen 2,Zone1,response_keyboard,1879.2999999970198,,,1,1,1,0,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
49,1715434469389,11/05/2024 13:34:29,1715434469503,2,11/05/2024 15:34:29,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,78,3,3,Screen 3,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
50,1715434469501,11/05/2024 13:34:29,1715434469619,2,11/05/2024 15:34:29,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,2,1,Screen 1,advancementZone,timelimit_screen,99.79999999998836,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
51,1715434469600,11/05/2024 13:34:29,1715434469719,2,11/05/2024 15:34:29,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,2,2,Screen 2,Zone1,timelimit_screen,116.80000000001746,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
52,1715434469700,11/05/2024 13:34:29,1715434469819,2,11/05/2024 15:34:29,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,2,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
53,1715434470906,11/05/2024 13:34:30,1715434471020,2,11/05/2024 15:34:31,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,2,4,Screen 4,Zone1,response_keyboard,1190.3999999910593,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
54,1715434475900,11/05/2024 13:34:35,1715434476018,2,11/05/2024 15:34:36,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
55,1715434475999,11/05/2024 13:34:35,1715434476118,2,11/05/2024 15:34:36,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,2,1,Screen 1,Zone1,content_audio,64.29999999701977,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
56,1715434476084,11/05/2024 13:34:36,1715434476186,2,11/05/2024 15:34:36,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,2,2,Screen 2,Zone1,timelimit_screen,66.69999999998254,,,,,0,1,0,,,1,,1,sifi_70_d,1,beep.wav,1.png,SiFI
57,1715434476170,11/05/2024 13:34:36,1715434476281,2,11/05/2024 15:34:36,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,2,3,Screen 3,Zone1,content_audio,88.09999999403954,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
58,1715434477479,11/05/2024 13:34:37,1715434477595,2,11/05/2024 15:34:37,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,2,4,Screen 4,Zone1,response_keyboard,1301.2000000029802,,,1,1,1,0,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
59,1715434482462,11/05/2024 13:34:42,1715434482585,2,11/05/2024 15:34:42,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
60,1715434482577,11/05/2024 13:34:42,1715434482700,2,11/05/2024 15:34:42,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,content_audio,84.70000000298023,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
61,1715434482687,11/05/2024 13:34:42,1715434482801,2,11/05/2024 15:34:42,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,2,Screen 2,Zone1,timelimit_screen,116.60000000000582,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
62,1715434482782,11/05/2024 13:34:42,1715434482901,2,11/05/2024 15:34:42,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,3,Screen 3,Zone1,content_audio,86.79999999701977,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
63,1715434483792,11/05/2024 13:34:43,1715434483908,2,11/05/2024 15:34:43,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,4,Screen 4,Zone1,response_keyboard,995.1000000089407,,,1,1,1,0,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
64,1715434488783,11/05/2024 13:34:48,1715434488901,2,11/05/2024 15:34:48,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
65,1715434488885,11/05/2024 13:34:48,1715434489000,2,11/05/2024 15:34:49,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,1,Screen 1,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
66,1715434488970,11/05/2024 13:34:48,1715434489068,2,11/05/2024 15:34:49,0,0,,,37606824,,11081679,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,2,Screen 2,Zone1,timelimit_screen,66.79999999998836,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
