Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
1,1713527043353,19/04/2024 11:44:03,1713527045519,2,19/04/2024 13:44:05,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1713527053188,19/04/2024 11:44:13,1713527055415,2,19/04/2024 13:44:15,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,response_text_entry,9817.10000000894,,Screen End,SANMAR94,,0,1,0,,,,,,ID,,,,
3,1713527053251,19/04/2024 11:44:13,1713527055416,2,19/04/2024 13:44:15,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9817.10000000894,,,,,0,1,0,,,,,,ID,,,,
4,1713527093709,19/04/2024 11:44:53,1713527095936,2,19/04/2024 13:44:55,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,response_keyboard_single,40491.40000000596,,,1,1,0,1,0,,,,,,istruzioni,,,,
5,1713527098683,19/04/2024 11:44:58,1713527100926,2,19/04/2024 13:45:00,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,4999.700000000004,,,,,0,1,0,,,,,,istruzioni,,,,
6,1713527099873,19/04/2024 11:44:59,1713527102106,2,19/04/2024 13:45:02,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,1,Screen 1,advancementZone,content_audio,1161.1000000089407,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
7,1713527100131,19/04/2024 11:45:00,1713527102339,2,19/04/2024 13:45:02,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,2,Screen 2,Zone1,timelimit_screen,233.1999999999971,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
8,1713527100228,19/04/2024 11:45:00,1713527102466,2,19/04/2024 13:45:02,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,3,Screen 3,advancementZone,content_audio,115.59999999403954,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
9,1713527127987,19/04/2024 11:45:27,1713527130226,2,19/04/2024 13:45:30,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,4,Screen 4,Zone1,response_keyboard,27753.20000000298,,,1,1,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
10,1713527132976,19/04/2024 11:45:32,1713527135219,2,19/04/2024 13:45:35,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,5,Screen 5,fixation,fixation,4999.799999999988,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
11,1713527133405,19/04/2024 11:45:33,1713527135638,2,19/04/2024 13:45:35,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,1,Screen 1,advancementZone,content_audio,402.70000000298023,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
12,1713527133557,19/04/2024 11:45:33,1713527135786,2,19/04/2024 13:45:35,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
13,1713527133665,19/04/2024 11:45:33,1713527135899,2,19/04/2024 13:45:35,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,3,Screen 3,advancementZone,content_audio,105,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
14,1713527134538,19/04/2024 11:45:34,1713527136779,2,19/04/2024 13:45:36,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,4,Screen 4,Zone1,response_keyboard,874.7000000029802,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
15,1713527139550,19/04/2024 11:45:39,1713527141769,2,19/04/2024 13:45:41,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,5,Screen 5,fixation,fixation,5000.100000000006,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
16,1713527139691,19/04/2024 11:45:39,1713527141921,2,19/04/2024 13:45:41,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,content_audio,105,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
17,1713527139770,19/04/2024 11:45:39,1713527141986,2,19/04/2024 13:45:41,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone1,timelimit_screen,66.5,,,,,0,1,0,,,1,,1,sifi_70_p,1,beep.wav,1.png,SiFI
18,1713527139862,19/04/2024 11:45:39,1713527142103,2,19/04/2024 13:45:42,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,1,3,Screen 3,Zone1,content_audio,100.40000000596046,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
19,1713527140525,19/04/2024 11:45:40,1713527142763,2,19/04/2024 13:45:42,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,1,4,Screen 4,Zone1,response_keyboard,645.4000000059605,,,2,1,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
20,1713527145517,19/04/2024 11:45:45,1713527147752,2,19/04/2024 13:45:47,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
21,1713527145650,19/04/2024 11:45:45,1713527147899,2,19/04/2024 13:45:47,0,0,,,37143089,,10950929,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,1,Screen 1,advancementZone,content_audio,100,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
