Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
11,1717668487415,06/06/2024 10:08:07,1717668488524,2,06/06/2024 12:08:08,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,1,Screen 1,advancementZone,content_audio,102.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
12,1717668487503,06/06/2024 10:08:07,1717668488585,2,06/06/2024 12:08:08,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,2,Screen 3,Zone1,timelimit_screen,66.59999999999127,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
13,1717668487623,06/06/2024 10:08:07,1717668488686,2,06/06/2024 12:08:08,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,3,Screen 2,advancementZone,content_audio,90.29999995231628,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
14,1717668488022,06/06/2024 10:08:08,1717668489136,2,06/06/2024 12:08:09,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,4,Screen 4,Zone1,response_keyboard,440.09999990463257,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
15,1717668493018,06/06/2024 10:08:13,1717668494133,2,06/06/2024 12:08:14,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
16,1717668493146,06/06/2024 10:08:13,1717668494264,2,06/06/2024 12:08:14,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,content_audio,97.59999990463257,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
17,1717668493262,06/06/2024 10:08:13,1717668494366,2,06/06/2024 12:08:14,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,2,Screen 2,Zone1,timelimit_screen,116.80000000000291,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
18,1717668493365,06/06/2024 10:08:13,1717668494470,2,06/06/2024 12:08:14,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,3,Screen 3,Zone1,content_audio,92.09999990463257,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
19,1717668494017,06/06/2024 10:08:14,1717668495129,2,06/06/2024 12:08:15,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,4,Screen 4,Zone1,response_keyboard,644.4000000953674,,,2,1,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
20,1717668499001,06/06/2024 10:08:19,1717668500115,2,06/06/2024 12:08:20,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
21,1717668499249,06/06/2024 10:08:19,1717668500244,2,06/06/2024 12:08:20,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,2,1,Screen 1,advancementZone,content_audio,97,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
22,1717668499316,06/06/2024 10:08:19,1717668500300,2,06/06/2024 12:08:20,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,2,2,Screen 3,Zone1,timelimit_screen,66.80000000000291,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
23,1717668499316,06/06/2024 10:08:19,1717668500405,2,06/06/2024 12:08:20,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,2,3,Screen 2,advancementZone,content_audio,93.79999995231628,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
24,1717668499899,06/06/2024 10:08:19,1717668501015,2,06/06/2024 12:08:21,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,2,4,Screen 4,Zone1,response_keyboard,599.1000001430511,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
25,1717668504885,06/06/2024 10:08:24,1717668505998,2,06/06/2024 12:08:25,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,2,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
26,1717668504996,06/06/2024 10:08:24,1717668506098,2,06/06/2024 12:08:26,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
27,1717668505083,06/06/2024 10:08:25,1717668506165,2,06/06/2024 12:08:26,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,2,Screen 2,Zone1,timelimit_screen,66.5,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
28,1717668505188,06/06/2024 10:08:25,1717668506265,2,06/06/2024 12:08:26,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,3,Screen 3,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
29,1717668505834,06/06/2024 10:08:25,1717668506949,2,06/06/2024 12:08:26,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,4,Screen 4,Zone1,response_keyboard,674.5999999046326,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
30,1717668510834,06/06/2024 10:08:30,1717668511931,2,06/06/2024 12:08:31,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
31,1717668510918,06/06/2024 10:08:30,1717668512031,2,06/06/2024 12:08:32,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,2,1,Screen 1,advancementZone,timelimit_screen,99.90000000000873,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
32,1717668511000,06/06/2024 10:08:31,1717668512098,2,06/06/2024 12:08:32,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,2,2,Screen 2,Zone1,timelimit_screen,66.80000000000291,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
33,1717668511134,06/06/2024 10:08:31,1717668512198,2,06/06/2024 12:08:32,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,2,3,Screen 3,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
34,1717668511694,06/06/2024 10:08:31,1717668512803,2,06/06/2024 12:08:32,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,2,4,Screen 4,Zone1,response_keyboard,597.7000000476837,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
35,1717668516697,06/06/2024 10:08:36,1717668517797,2,06/06/2024 12:08:37,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,2,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
36,1717668517171,06/06/2024 10:08:37,1717668518288,2,06/06/2024 12:08:38,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,4,2,1,Screen 1,Zone1,content_audio,461.2000000476837,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
37,1717668517332,06/06/2024 10:08:37,1717668518397,2,06/06/2024 12:08:38,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,4,2,2,Screen 2,Zone1,timelimit_screen,116.5,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
38,1717668517423,06/06/2024 10:08:37,1717668518508,2,06/06/2024 12:08:38,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,4,2,3,Screen 3,Zone1,content_audio,97.90000009536743,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
39,1717668518648,06/06/2024 10:08:38,1717668519757,2,06/06/2024 12:08:39,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,4,2,4,Screen 4,Zone1,response_keyboard,1239.6000001430511,,,1,1,1,0,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
40,1717668523644,06/06/2024 10:08:43,1717668524747,2,06/06/2024 12:08:44,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,4,2,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
41,1717668523755,06/06/2024 10:08:43,1717668524868,2,06/06/2024 12:08:44,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,1,1,Screen 1,advancementZone,content_audio,99.10000014305115,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
42,1717668523903,06/06/2024 10:08:43,1717668525014,2,06/06/2024 12:08:45,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
43,1717668523992,06/06/2024 10:08:43,1717668525107,2,06/06/2024 12:08:45,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,1,3,Screen 3,advancementZone,content_audio,82.79999995231628,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
44,1717668524902,06/06/2024 10:08:44,1717668526009,2,06/06/2024 12:08:46,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,1,4,Screen 4,Zone1,response_keyboard,894.5999999046326,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
45,1717668529885,06/06/2024 10:08:49,1717668530998,2,06/06/2024 12:08:50,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
46,1717668530017,06/06/2024 10:08:50,1717668531129,2,06/06/2024 12:08:51,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,content_audio,95.39999985694885,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
47,1717668530097,06/06/2024 10:08:50,1717668531180,2,06/06/2024 12:08:51,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,Zone1,timelimit_screen,66.59999999999127,,,,,0,1,0,,,1,,1,sifi_70_d,1,beep.wav,1.png,SiFI
48,1717668530184,06/06/2024 10:08:50,1717668531288,2,06/06/2024 12:08:51,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,1,3,Screen 3,Zone1,content_audio,100,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
49,1717668530932,06/06/2024 10:08:50,1717668532036,2,06/06/2024 12:08:52,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,1,4,Screen 4,Zone1,response_keyboard,739.2000000476837,,,2,1,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
50,1717668535923,06/06/2024 10:08:55,1717668537029,2,06/06/2024 12:08:57,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,19,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
51,1717668536034,06/06/2024 10:08:56,1717668537129,2,06/06/2024 12:08:57,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,single_v,1,,1.png,single_visual
52,1717668536616,06/06/2024 10:08:56,1717668537731,2,06/06/2024 12:08:57,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,2,Screen 2,Zone1,response_keyboard,589.5,,,1,1,1,0,0,,,,,1,single_v,1,,1.png,single_visual
53,1717668541616,06/06/2024 10:09:01,1717668542729,2,06/06/2024 12:09:02,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,3,Screen 3,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,single_v,1,,1.png,single_visual
54,1717668541710,06/06/2024 10:09:01,1717668542828,2,06/06/2024 12:09:02,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,51,3,1,Screen 1,advancementZone,timelimit_screen,99.79999999998836,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
55,1717668541809,06/06/2024 10:09:01,1717668542896,2,06/06/2024 12:09:02,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,51,3,2,Screen 2,Zone1,timelimit_screen,66.60000000000582,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
56,1717668541901,06/06/2024 10:09:01,1717668542996,2,06/06/2024 12:09:02,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,51,3,3,Screen 3,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
57,1717668542427,06/06/2024 10:09:02,1717668543536,2,06/06/2024 12:09:03,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,51,3,4,Screen 4,Zone1,response_keyboard,532.6000001430511,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
58,1717668547433,06/06/2024 10:09:07,1717668548528,2,06/06/2024 12:09:08,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,51,3,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
59,1717668547990,06/06/2024 10:09:07,1717668549085,2,06/06/2024 12:09:09,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,3,1,Screen 1,advancementZone,content_audio,516.2999999523163,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
60,1717668548058,06/06/2024 10:09:08,1717668549144,2,06/06/2024 12:09:09,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,3,2,Screen 3,Zone1,timelimit_screen,66.39999999999418,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
61,1717668548134,06/06/2024 10:09:08,1717668549244,2,06/06/2024 12:09:09,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,3,3,Screen 2,advancementZone,content_audio,93.89999985694885,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
62,1717668549487,06/06/2024 10:09:09,1717668550602,2,06/06/2024 12:09:10,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,3,4,Screen 4,Zone1,response_keyboard,1350.7000000476837,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
63,1717668554485,06/06/2024 10:09:14,1717668555594,2,06/06/2024 12:09:15,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,3,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
64,1717668554590,06/06/2024 10:09:14,1717668555704,2,06/06/2024 12:09:15,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,2,1,Screen 1,advancementZone,content_audio,88.39999985694885,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
65,1717668554732,06/06/2024 10:09:14,1717668555845,2,06/06/2024 12:09:15,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,2,2,Screen 2,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
66,1717668554858,06/06/2024 10:09:14,1717668555944,2,06/06/2024 12:09:15,0,0,,,38083763,,11203043,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,2,3,Screen 3,advancementZone,content_audio,91.90000009536743,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
