Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
15,1718099257288,11/06/2024 09:47:37,1718099258456,2,11/06/2024 11:47:38,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,29,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
16,1718099257389,11/06/2024 09:47:37,1718099258556,2,11/06/2024 11:47:38,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,77,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,single_v,1,,1.png,single_visual
17,1718099258775,11/06/2024 09:47:38,1718099259922,2,11/06/2024 11:47:39,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,77,1,2,Screen 2,Zone1,response_keyboard,1355.199999988079,,,1,1,1,0,0,,,,,1,single_v,1,,1.png,single_visual
18,1718099263746,11/06/2024 09:47:43,1718099264905,2,11/06/2024 11:47:44,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,77,1,3,Screen 3,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,single_v,1,,1.png,single_visual
19,1718099263827,11/06/2024 09:47:43,1718099265005,2,11/06/2024 11:47:45,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
20,1718099264070,11/06/2024 09:47:44,1718099265239,2,11/06/2024 11:47:45,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,2,Screen 2,Zone1,timelimit_screen,233.3000000000029,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
21,1718099264166,11/06/2024 09:47:44,1718099265339,2,11/06/2024 11:47:45,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,3,Screen 3,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
22,1718099265092,11/06/2024 09:47:45,1718099266257,2,11/06/2024 11:47:46,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,4,Screen 4,Zone1,response_keyboard,906.4000000357628,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
23,1718099270095,11/06/2024 09:47:50,1718099271255,2,11/06/2024 11:47:51,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,5,Screen 5,fixation,fixation,4999.900000000009,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
24,1718099270639,11/06/2024 09:47:50,1718099271806,2,11/06/2024 11:47:51,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,2,1,Screen 1,advancementZone,content_audio,519.9000000357628,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
25,1718099270781,11/06/2024 09:47:50,1718099271955,2,11/06/2024 11:47:51,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,2,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
26,1718099270902,11/06/2024 09:47:50,1718099272066,2,11/06/2024 11:47:52,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,2,3,Screen 3,advancementZone,content_audio,98.5,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
27,1718099271779,11/06/2024 09:47:51,1718099272939,2,11/06/2024 11:47:52,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,2,4,Screen 4,Zone1,response_keyboard,863.4000000357628,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
28,1718099276750,11/06/2024 09:47:56,1718099277921,2,11/06/2024 11:47:57,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
29,1718099276849,11/06/2024 09:47:56,1718099278022,2,11/06/2024 11:47:58,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,1,Screen 1,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
30,1718099276923,11/06/2024 09:47:56,1718099278087,2,11/06/2024 11:47:58,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,2,Screen 2,Zone1,timelimit_screen,66.79999999998836,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
31,1718099277019,11/06/2024 09:47:57,1718099278188,2,11/06/2024 11:47:58,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
32,1718099278286,11/06/2024 09:47:58,1718099279460,2,11/06/2024 11:47:59,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,4,Screen 4,Zone1,response_keyboard,1262,,,1,1,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
33,1718099283291,11/06/2024 09:48:03,1718099284454,2,11/06/2024 11:48:04,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
34,1718099283378,11/06/2024 09:48:03,1718099284553,2,11/06/2024 11:48:04,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,3,1,Screen 1,advancementZone,content_audio,63.10000002384186,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
35,1718099283510,11/06/2024 09:48:03,1718099284687,2,11/06/2024 11:48:04,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,3,2,Screen 2,Zone1,timelimit_screen,150.09999999999127,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
36,1718099283640,11/06/2024 09:48:03,1718099284796,2,11/06/2024 11:48:04,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,3,3,Screen 3,advancementZone,content_audio,96.40000003576279,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
37,1718099285025,11/06/2024 09:48:05,1718099286190,2,11/06/2024 11:48:06,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,3,4,Screen 4,Zone1,response_keyboard,1376.6000000238419,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
38,1718099290012,11/06/2024 09:48:10,1718099291186,2,11/06/2024 11:48:11,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,37,3,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
39,1718099290147,11/06/2024 09:48:10,1718099291313,2,11/06/2024 11:48:11,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,1,Screen 1,Zone1,content_audio,90.5,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
40,1718099290370,11/06/2024 09:48:10,1718099291537,2,11/06/2024 11:48:11,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,2,Screen 2,Zone1,timelimit_screen,233.5,,,,,0,1,0,,,1,,1,sifi_230_d,1,beep.wav,1.png,SiFI
41,1718099290502,11/06/2024 09:48:10,1718099291655,2,11/06/2024 11:48:11,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,3,Screen 3,Zone1,content_audio,98.19999998807907,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
42,1718099291353,11/06/2024 09:48:11,1718099292519,2,11/06/2024 11:48:12,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,4,Screen 4,Zone1,response_keyboard,851.0999999642372,,,1,1,1,0,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
43,1718099296343,11/06/2024 09:48:16,1718099297503,2,11/06/2024 11:48:17,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
44,1718099296467,11/06/2024 09:48:16,1718099297634,2,11/06/2024 11:48:17,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,1,Screen 1,advancementZone,content_audio,102.19999998807907,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
45,1718099296557,11/06/2024 09:48:16,1718099297686,2,11/06/2024 11:48:17,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,2,Screen 3,Zone1,timelimit_screen,66.39999999999418,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
46,1718099296654,11/06/2024 09:48:16,1718099297794,2,11/06/2024 11:48:17,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,3,Screen 2,advancementZone,content_audio,98.59999996423721,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
47,1718099297787,11/06/2024 09:48:17,1718099298949,2,11/06/2024 11:48:18,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,4,Screen 4,Zone1,response_keyboard,1137.5999999642372,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
48,1718099302765,11/06/2024 09:48:22,1718099303936,2,11/06/2024 11:48:23,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
49,1718099302873,11/06/2024 09:48:22,1718099304036,2,11/06/2024 11:48:24,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,1,1,Screen 1,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
50,1718099302983,11/06/2024 09:48:22,1718099304153,2,11/06/2024 11:48:24,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,1,2,Screen 2,Zone1,timelimit_screen,116.5,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
51,1718099303099,11/06/2024 09:48:23,1718099304252,2,11/06/2024 11:48:24,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
52,1718099303911,11/06/2024 09:48:23,1718099305072,2,11/06/2024 11:48:25,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,1,4,Screen 4,Zone1,response_keyboard,810,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
53,1718099308917,11/06/2024 09:48:28,1718099310069,2,11/06/2024 11:48:30,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,52,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
54,1718099308993,11/06/2024 09:48:28,1718099310168,2,11/06/2024 11:48:30,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,1,Screen 1,advancementZone,timelimit_screen,99.69999999998254,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
55,1718099309121,11/06/2024 09:48:29,1718099310286,2,11/06/2024 11:48:30,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,2,Screen 2,Zone1,timelimit_screen,116.90000000002328,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
56,1718099309221,11/06/2024 09:48:29,1718099310385,2,11/06/2024 11:48:30,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,3,Screen 3,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
57,1718099309996,11/06/2024 09:48:29,1718099311157,2,11/06/2024 11:48:31,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,4,Screen 4,Zone1,response_keyboard,761.6999999880791,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
58,1718099315005,11/06/2024 09:48:35,1718099316152,2,11/06/2024 11:48:36,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
59,1718099315536,11/06/2024 09:48:35,1718099316693,2,11/06/2024 11:48:36,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,1,1,Screen 1,advancementZone,content_audio,510,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
60,1718099315633,11/06/2024 09:48:35,1718099316802,2,11/06/2024 11:48:36,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,1,2,Screen 2,Zone1,timelimit_screen,116.69999999998254,,,,,0,1,0,,,1,,1,bimodal_110,2,beep.wav,1.png,bimodal
61,1718099315749,11/06/2024 09:48:35,1718099316914,2,11/06/2024 11:48:36,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,1,3,Screen 3,advancementZone,content_audio,100.19999998807907,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
62,1718099316913,11/06/2024 09:48:36,1718099318071,2,11/06/2024 11:48:38,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,1,4,Screen 4,Zone1,response_keyboard,1141.5,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
63,1718099321902,11/06/2024 09:48:41,1718099323068,2,11/06/2024 11:48:43,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
64,1718099322044,11/06/2024 09:48:42,1718099323193,2,11/06/2024 11:48:43,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,43,2,1,Screen 1,advancementZone,content_audio,92,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
65,1718099322135,11/06/2024 09:48:42,1718099323252,2,11/06/2024 11:48:43,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,43,2,2,Screen 3,Zone1,timelimit_screen,66.89999999999418,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
66,1718099322206,11/06/2024 09:48:42,1718099323354,2,11/06/2024 11:48:43,0,0,,,38174806,,11225924,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,43,2,3,Screen 2,advancementZone,content_audio,93.79999995231628,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
