Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
24,1714478845422,30/04/2024 12:07:25,1714478845984,2,30/04/2024 14:07:25,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,3,4,Screen 4,Zone1,response_keyboard,959.7999999970198,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
25,1714478850410,30/04/2024 12:07:30,1714478850970,2,30/04/2024 14:07:30,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,32,3,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
26,1714478850504,30/04/2024 12:07:30,1714478851076,2,30/04/2024 14:07:31,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,4,1,Screen 1,advancementZone,content_audio,86.90000000596046,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
27,1714478850621,30/04/2024 12:07:30,1714478851187,2,30/04/2024 14:07:31,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,4,2,Screen 2,Zone1,timelimit_screen,116.59999999999127,,,,,0,1,0,,,1,,1,bimodal_110,2,beep.wav,1.png,bimodal
28,1714478850727,30/04/2024 12:07:30,1714478851296,2,30/04/2024 14:07:31,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,4,3,Screen 3,advancementZone,content_audio,104.29999999701977,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
29,1714478852003,30/04/2024 12:07:32,1714478852565,2,30/04/2024 14:07:32,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,4,4,Screen 4,Zone1,response_keyboard,1262.800000011921,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
30,1714478856979,30/04/2024 12:07:36,1714478857553,2,30/04/2024 14:07:37,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,4,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
31,1714478857091,30/04/2024 12:07:37,1714478857656,2,30/04/2024 14:07:37,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,content_audio,84.19999998807907,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
32,1714478857226,30/04/2024 12:07:37,1714478857803,2,30/04/2024 14:07:37,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,sifi_150_d,1,beep.wav,1.png,SiFI
33,1714478857332,30/04/2024 12:07:37,1714478857896,2,30/04/2024 14:07:37,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,3,Screen 3,Zone1,content_audio,88.1000000089407,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
34,1714478858208,30/04/2024 12:07:38,1714478858783,2,30/04/2024 14:07:38,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,4,Screen 4,Zone1,response_keyboard,881.0999999940395,,,1,1,1,0,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
35,1714478863205,30/04/2024 12:07:43,1714478863769,2,30/04/2024 14:07:43,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
36,1714478863303,30/04/2024 12:07:43,1714478863877,2,30/04/2024 14:07:43,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,1,Screen 1,advancementZone,content_audio,94.40000000596046,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
37,1714478863379,30/04/2024 12:07:43,1714478863936,2,30/04/2024 14:07:43,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,2,Screen 3,Zone1,timelimit_screen,66.79999999998836,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
38,1714478863468,30/04/2024 12:07:43,1714478864037,2,30/04/2024 14:07:44,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,3,Screen 2,advancementZone,content_audio,94.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
39,1714478864149,30/04/2024 12:07:44,1714478864717,2,30/04/2024 14:07:44,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,4,Screen 4,Zone1,response_keyboard,670.5999999940395,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
40,1714478869133,30/04/2024 12:07:49,1714478869702,2,30/04/2024 14:07:49,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
41,1714478869232,30/04/2024 12:07:49,1714478869802,2,30/04/2024 14:07:49,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,71,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
42,1714478869307,30/04/2024 12:07:49,1714478869869,2,30/04/2024 14:07:49,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,71,1,2,Screen 2,Zone1,timelimit_screen,66.69999999999709,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
43,1714478869402,30/04/2024 12:07:49,1714478869968,2,30/04/2024 14:07:49,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,71,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
44,1714478870460,30/04/2024 12:07:50,1714478871025,2,30/04/2024 14:07:51,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,71,1,4,Screen 4,Zone1,response_keyboard,1050.5,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
45,1714478875448,30/04/2024 12:07:55,1714478876018,2,30/04/2024 14:07:56,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,71,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
46,1714478875527,30/04/2024 12:07:55,1714478876099,2,30/04/2024 14:07:56,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,21,2,1,Screen 1,Zone1,content_audio,63.3999999910593,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
47,1714478875669,30/04/2024 12:07:55,1714478876235,2,30/04/2024 14:07:56,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,21,2,2,Screen 2,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,1,sifi_150_d,1,beep.wav,1.png,SiFI
48,1714478875772,30/04/2024 12:07:55,1714478876340,2,30/04/2024 14:07:56,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,21,2,3,Screen 3,Zone1,content_audio,97.70000000298023,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
49,1714478876259,30/04/2024 12:07:56,1714478876820,2,30/04/2024 14:07:56,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,21,2,4,Screen 4,Zone1,response_keyboard,470.5,,,1,1,1,0,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
50,1714478881250,30/04/2024 12:08:01,1714478881818,2,30/04/2024 14:08:01,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,21,2,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
51,1714478881376,30/04/2024 12:08:01,1714478881940,2,30/04/2024 14:08:01,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,1,1,Screen 1,advancementZone,content_audio,102.29999999701977,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
52,1714478881515,30/04/2024 12:08:01,1714478882084,2,30/04/2024 14:08:02,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,1,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
53,1714478881623,30/04/2024 12:08:01,1714478882180,2,30/04/2024 14:08:02,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,1,3,Screen 3,advancementZone,content_audio,86.5,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
54,1714478882179,30/04/2024 12:08:02,1714478882747,2,30/04/2024 14:08:02,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,1,4,Screen 4,Zone1,response_keyboard,555.5999999940395,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
55,1714478887179,30/04/2024 12:08:07,1714478887734,2,30/04/2024 14:08:07,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,45,1,5,Screen 5,fixation,fixation,4999.799999999988,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
56,1714478887275,30/04/2024 12:08:07,1714478887834,2,30/04/2024 14:08:07,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
57,1714478887425,30/04/2024 12:08:07,1714478887985,2,30/04/2024 14:08:07,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,2,Screen 2,Zone1,timelimit_screen,149.90000000002328,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
58,1714478887586,30/04/2024 12:08:07,1714478888085,2,30/04/2024 14:08:08,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,3,Screen 3,advancementZone,timelimit_screen,100.09999999997672,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
59,1714478888619,30/04/2024 12:08:08,1714478889182,2,30/04/2024 14:08:09,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,4,Screen 4,Zone1,response_keyboard,1084.2000000029802,,,2,1,1,0,0,,,,,1,flash_150,2,,1.png,unimodal_visual
60,1714478893624,30/04/2024 12:08:13,1714478894167,2,30/04/2024 14:08:14,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,flash_150,2,,1.png,unimodal_visual
61,1714478893694,30/04/2024 12:08:13,1714478894267,2,30/04/2024 14:08:14,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,1,1,Screen 1,advancementZone,timelimit_screen,99.79999999998836,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
62,1714478893821,30/04/2024 12:08:13,1714478894384,2,30/04/2024 14:08:14,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,1,2,Screen 2,Zone1,timelimit_screen,116.89999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
63,1714478893916,30/04/2024 12:08:13,1714478894484,2,30/04/2024 14:08:14,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
64,1714478894936,30/04/2024 12:08:14,1714478895500,2,30/04/2024 14:08:15,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,1,4,Screen 4,Zone1,response_keyboard,1004.4000000059605,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
65,1714478899918,30/04/2024 12:08:19,1714478900484,2,30/04/2024 14:08:20,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,1,5,Screen 5,fixation,fixation,4999.6999999999825,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
66,1714478900425,30/04/2024 12:08:20,1714478900989,2,30/04/2024 14:08:20,0,0,,,37354059,,11016029,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,2,1,Screen 1,advancementZone,content_audio,470.20000000298023,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
