Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
22,1714741576633,03/05/2024 13:06:16,1714741577525,2,03/05/2024 15:06:17,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,63,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
23,1714741577048,03/05/2024 13:06:17,1714741578070,2,03/05/2024 15:06:18,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,63,1,4,Screen 4,Zone1,response_keyboard,536.6999999992549,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
24,1714741582035,03/05/2024 13:06:22,1714741583057,2,03/05/2024 15:06:23,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,63,1,5,Screen 5,fixation,fixation,4999.399999999994,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
25,1714741582404,03/05/2024 13:06:22,1714741583157,2,03/05/2024 15:06:23,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
26,1714741582404,03/05/2024 13:06:22,1714741583391,2,03/05/2024 15:06:23,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,2,Screen 2,Zone1,timelimit_screen,233.5,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
27,1714741582806,03/05/2024 13:06:22,1714741583491,2,03/05/2024 15:06:23,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,3,Screen 3,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
28,1714741583186,03/05/2024 13:06:23,1714741584163,2,03/05/2024 15:06:24,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,4,Screen 4,Zone1,response_keyboard,666.8000000007451,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
29,1714741588098,03/05/2024 13:06:28,1714741589157,2,03/05/2024 15:06:29,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
30,1714741588507,03/05/2024 13:06:28,1714741589291,2,03/05/2024 15:06:29,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,25,1,1,Screen 1,Zone1,content_audio,99.90000000037253,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
31,1714741588507,03/05/2024 13:06:28,1714741589440,2,03/05/2024 15:06:29,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,25,1,2,Screen 2,Zone1,timelimit_screen,149.90000000000873,,,,,0,1,0,,,1,,1,sifi_150_d,1,beep.wav,1.png,SiFI
32,1714741588507,03/05/2024 13:06:28,1714741589530,2,03/05/2024 15:06:29,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,25,1,3,Screen 3,Zone1,content_audio,86.39999999850988,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
33,1714741590011,03/05/2024 13:06:30,1714741591063,2,03/05/2024 15:06:31,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,25,1,4,Screen 4,Zone1,response_keyboard,1528.5999999996275,,,2,1,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
34,1714741594985,03/05/2024 13:06:34,1714741596056,2,03/05/2024 15:06:36,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,25,1,5,Screen 5,fixation,fixation,4999.400000000009,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
35,1714741595364,03/05/2024 13:06:35,1714741596170,2,03/05/2024 15:06:36,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,28,1,1,Screen 1,advancementZone,content_audio,86.30000000074506,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
36,1714741595364,03/05/2024 13:06:35,1714741596273,2,03/05/2024 15:06:36,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,28,1,2,Screen 2,Zone1,timelimit_screen,116.69999999999709,,,,,0,1,0,,,1,,1,bimodal_110,2,beep.wav,1.png,bimodal
37,1714741595364,03/05/2024 13:06:35,1714741596370,2,03/05/2024 15:06:36,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,28,1,3,Screen 3,advancementZone,content_audio,89.70000000111759,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
38,1714741595878,03/05/2024 13:06:35,1714741596935,2,03/05/2024 15:06:36,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,28,1,4,Screen 4,Zone1,response_keyboard,555.7999999988824,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
39,1714741600859,03/05/2024 13:06:40,1714741601923,2,03/05/2024 15:06:41,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,28,1,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
40,1714741601192,03/05/2024 13:06:41,1714741602022,2,03/05/2024 15:06:42,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
41,1714741601192,03/05/2024 13:06:41,1714741602257,2,03/05/2024 15:06:42,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,2,Screen 2,Zone1,timelimit_screen,233.40000000000873,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
42,1714741601519,03/05/2024 13:06:41,1714741602357,2,03/05/2024 15:06:42,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
43,1714741601923,03/05/2024 13:06:41,1714741603012,2,03/05/2024 15:06:43,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,4,Screen 4,Zone1,response_keyboard,647.4000000003725,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
44,1714741606845,03/05/2024 13:06:46,1714741608007,2,03/05/2024 15:06:48,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
45,1714741607133,03/05/2024 13:06:47,1714741608133,2,03/05/2024 15:06:48,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,1,Screen 1,advancementZone,content_audio,70.59999999962747,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
46,1714741607441,03/05/2024 13:06:47,1714741608357,2,03/05/2024 15:06:48,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,2,Screen 2,Zone1,timelimit_screen,233.5,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
47,1714741607441,03/05/2024 13:06:47,1714741608471,2,03/05/2024 15:06:48,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,3,Screen 3,advancementZone,content_audio,91.79999999888241,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
48,1714741607843,03/05/2024 13:06:47,1714741609022,2,03/05/2024 15:06:49,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,4,Screen 4,Zone1,response_keyboard,540.7999999988824,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
49,1714741612831,03/05/2024 13:06:52,1714741614006,2,03/05/2024 15:06:54,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,34,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
50,1714741613056,03/05/2024 13:06:53,1714741614106,2,03/05/2024 15:06:54,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,79,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,single_v,1,,1.png,single_visual
51,1714741614079,03/05/2024 13:06:54,1714741615031,2,03/05/2024 15:06:55,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,79,1,2,Screen 2,Zone1,response_keyboard,917.4000000003725,,,1,1,1,0,0,,,,,1,single_v,1,,1.png,single_visual
52,1714741618817,03/05/2024 13:06:58,1714741620022,2,03/05/2024 15:07:00,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,79,1,3,Screen 3,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,single_v,1,,1.png,single_visual
53,1714741619090,03/05/2024 13:06:59,1714741620130,2,03/05/2024 15:07:00,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,content_audio,64.79999999888241,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
54,1714741619090,03/05/2024 13:06:59,1714741620239,2,03/05/2024 15:07:00,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,2,Screen 2,Zone1,timelimit_screen,116.90000000000873,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
55,1714741619266,03/05/2024 13:06:59,1714741620332,2,03/05/2024 15:07:00,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,3,Screen 3,Zone1,content_audio,83.20000000111759,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
56,1714741619848,03/05/2024 13:06:59,1714741621062,2,03/05/2024 15:07:01,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,4,Screen 4,Zone1,response_keyboard,721.3000000007451,,,2,1,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
57,1714741624850,03/05/2024 13:07:04,1714741626055,2,03/05/2024 15:07:06,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,12,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
58,1714741625117,03/05/2024 13:07:05,1714741626191,2,03/05/2024 15:07:06,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,1,Screen 1,advancementZone,content_audio,97.30000000074506,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
59,1714741625328,03/05/2024 13:07:05,1714741626422,2,03/05/2024 15:07:06,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,2,Screen 2,Zone1,timelimit_screen,233.6999999999971,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
60,1714741625328,03/05/2024 13:07:05,1714741626531,2,03/05/2024 15:07:06,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,3,Screen 3,advancementZone,content_audio,101.59999999962747,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
61,1714741625938,03/05/2024 13:07:05,1714741627154,2,03/05/2024 15:07:07,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,4,Screen 4,Zone1,response_keyboard,612.1999999992549,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
62,1714741630918,03/05/2024 13:07:10,1714741632137,2,03/05/2024 15:07:12,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
63,1714741631189,03/05/2024 13:07:11,1714741632251,2,03/05/2024 15:07:12,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,2,1,Screen 1,Zone1,content_audio,86.80000000074506,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
64,1714741631189,03/05/2024 13:07:11,1714741632304,2,03/05/2024 15:07:12,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,2,2,Screen 2,Zone1,timelimit_screen,66.80000000000291,,,,,0,1,0,,,1,,1,sifi_70_p,1,beep.wav,1.png,SiFI
65,1714741631394,03/05/2024 13:07:11,1714741632412,2,03/05/2024 15:07:12,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,2,3,Screen 3,Zone1,content_audio,99.89999999850988,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
66,1714741631776,03/05/2024 13:07:11,1714741632980,2,03/05/2024 15:07:12,0,0,,,37436591,,11038578,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1463x662,,,,SiFI,2,Spreadsheet1,Spreadsheet1,11,2,4,Screen 4,Zone1,response_keyboard,561.0999999996275,,,2,1,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
