Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
11,1714383325620,29/04/2024 09:35:25,1714383326141,2,29/04/2024 11:35:26,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,1,1,Screen 1,advancementZone,timelimit_screen,99.70000000000437,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
12,1714383325728,29/04/2024 09:35:25,1714383326259,2,29/04/2024 11:35:26,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,1,2,Screen 2,Zone1,timelimit_screen,116.90000000000146,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
13,1714383325838,29/04/2024 09:35:25,1714383326358,2,29/04/2024 11:35:26,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
14,1714383326433,29/04/2024 09:35:26,1714383326959,2,29/04/2024 11:35:26,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,1,4,Screen 4,Zone1,response_keyboard,590.6000000014901,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
15,1714383331423,29/04/2024 09:35:31,1714383331970,2,29/04/2024 11:35:31,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,1,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
16,1714383331539,29/04/2024 09:35:31,1714383332083,2,29/04/2024 11:35:32,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
17,1714383331755,29/04/2024 09:35:31,1714383332304,2,29/04/2024 11:35:32,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,2,Screen 2,Zone1,timelimit_screen,233.40000000000146,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
18,1714383331862,29/04/2024 09:35:31,1714383332404,2,29/04/2024 11:35:32,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
19,1714383332257,29/04/2024 09:35:32,1714383332799,2,29/04/2024 11:35:32,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,4,Screen 4,Zone1,response_keyboard,384.59999999403954,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
20,1714383337238,29/04/2024 09:35:37,1714383337787,2,29/04/2024 11:35:37,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,74,1,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
21,1714383337374,29/04/2024 09:35:37,1714383337919,2,29/04/2024 11:35:37,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,Zone1,content_audio,96.60000000149012,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
22,1714383337469,29/04/2024 09:35:37,1714383338020,2,29/04/2024 11:35:38,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,24,1,2,Screen 2,Zone1,timelimit_screen,116.69999999999709,,,,,0,1,0,,,1,,1,sifi_110_d,1,beep.wav,1.png,SiFI
23,1714383337599,29/04/2024 09:35:37,1714383338120,2,29/04/2024 11:35:38,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,24,1,3,Screen 3,Zone1,content_audio,89.10000000149012,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
24,1714383338069,29/04/2024 09:35:38,1714383338610,2,29/04/2024 11:35:38,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,24,1,4,Screen 4,Zone1,response_keyboard,475,,,2,1,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
25,1714383343066,29/04/2024 09:35:43,1714383343603,2,29/04/2024 11:35:43,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,24,1,5,Screen 5,fixation,fixation,4999.4000000000015,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
26,1714383343189,29/04/2024 09:35:43,1714383343703,2,29/04/2024 11:35:43,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
27,1714383343278,29/04/2024 09:35:43,1714383343820,2,29/04/2024 11:35:43,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,2,Screen 2,Zone1,timelimit_screen,116.39999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
28,1714383343372,29/04/2024 09:35:43,1714383343920,2,29/04/2024 11:35:43,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,3,Screen 3,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
29,1714383343862,29/04/2024 09:35:43,1714383344411,2,29/04/2024 11:35:44,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,4,Screen 4,Zone1,response_keyboard,479.6000000014901,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
30,1714383348891,29/04/2024 09:35:48,1714383349403,2,29/04/2024 11:35:49,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,2,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
31,1714383349003,29/04/2024 09:35:49,1714383349496,2,29/04/2024 11:35:49,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,content_audio,62.400000005960464,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
32,1714383349209,29/04/2024 09:35:49,1714383349602,2,29/04/2024 11:35:49,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone1,timelimit_screen,116.80000000000291,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
33,1714383349283,29/04/2024 09:35:49,1714383349697,2,29/04/2024 11:35:49,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,3,Screen 3,Zone1,content_audio,86.39999999850988,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
34,1714383349971,29/04/2024 09:35:49,1714383350518,2,29/04/2024 11:35:50,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,4,Screen 4,Zone1,response_keyboard,812.7000000029802,,,1,1,1,0,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
35,1714383354955,29/04/2024 09:35:54,1714383355502,2,29/04/2024 11:35:55,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
36,1714383355083,29/04/2024 09:35:55,1714383355637,2,29/04/2024 11:35:55,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,Zone1,content_audio,91.39999999850988,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
37,1714383355320,29/04/2024 09:35:55,1714383355869,2,29/04/2024 11:35:55,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,6,1,2,Screen 2,Zone1,timelimit_screen,233.5,,,,,0,1,0,,,1,,1,sifi_230_p,1,beep.wav,1.png,SiFI
38,1714383355433,29/04/2024 09:35:55,1714383355977,2,29/04/2024 11:35:55,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,6,1,3,Screen 3,Zone1,content_audio,94.89999999850988,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
39,1714383356206,29/04/2024 09:35:56,1714383356743,2,29/04/2024 11:35:56,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,6,1,4,Screen 4,Zone1,response_keyboard,751.6000000014901,,,1,1,1,0,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
40,1714383361197,29/04/2024 09:36:01,1714383361735,2,29/04/2024 11:36:01,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,6,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
41,1714383361309,29/04/2024 09:36:01,1714383361856,2,29/04/2024 11:36:01,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,38,1,1,Screen 1,advancementZone,content_audio,83.39999999850988,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
42,1714383361536,29/04/2024 09:36:01,1714383362086,2,29/04/2024 11:36:02,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,38,1,2,Screen 2,Zone1,timelimit_screen,233.39999999999418,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
43,1714383361649,29/04/2024 09:36:01,1714383362197,2,29/04/2024 11:36:02,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,38,1,3,Screen 3,advancementZone,content_audio,98,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
44,1714383362180,29/04/2024 09:36:02,1714383362728,2,29/04/2024 11:36:02,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,38,1,4,Screen 4,Zone1,response_keyboard,517.7999999970198,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
45,1714383367181,29/04/2024 09:36:07,1714383367718,2,29/04/2024 11:36:07,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,38,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
46,1714383367317,29/04/2024 09:36:07,1714383367857,2,29/04/2024 11:36:07,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,1,Screen 1,advancementZone,content_audio,104,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
47,1714383367548,29/04/2024 09:36:07,1714383368088,2,29/04/2024 11:36:08,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,2,Screen 2,Zone1,timelimit_screen,233.5,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
48,1714383367639,29/04/2024 09:36:07,1714383368195,2,29/04/2024 11:36:08,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,3,Screen 3,advancementZone,content_audio,91.70000000298023,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
49,1714383368071,29/04/2024 09:36:08,1714383368622,2,29/04/2024 11:36:08,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,4,Screen 4,Zone1,response_keyboard,423,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
50,1714383373079,29/04/2024 09:36:13,1714383373617,2,29/04/2024 11:36:13,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,30,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
51,1714383373202,29/04/2024 09:36:13,1714383373755,2,29/04/2024 11:36:13,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,44,1,1,Screen 1,advancementZone,content_audio,99.90000000596046,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
52,1714383373318,29/04/2024 09:36:13,1714383373867,2,29/04/2024 11:36:13,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,44,1,2,Screen 2,Zone1,timelimit_screen,116.5,,,,,0,1,0,,,1,,1,bimodal_110,2,beep.wav,1.png,bimodal
53,1714383373435,29/04/2024 09:36:13,1714383373978,2,29/04/2024 11:36:13,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,44,1,3,Screen 3,advancementZone,content_audio,97.29999999701977,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
54,1714383373811,29/04/2024 09:36:13,1714383374356,2,29/04/2024 11:36:14,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,44,1,4,Screen 4,Zone1,response_keyboard,361.8999999985099,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
55,1714383378920,29/04/2024 09:36:18,1714383379350,2,29/04/2024 11:36:19,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,44,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
56,1714383379094,29/04/2024 09:36:19,1714383379477,2,29/04/2024 11:36:19,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,content_audio,97,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
57,1714383379094,29/04/2024 09:36:19,1714383379617,2,29/04/2024 11:36:19,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,sifi_150_d,1,beep.wav,1.png,SiFI
58,1714383379165,29/04/2024 09:36:19,1714383379719,2,29/04/2024 11:36:19,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,3,Screen 3,Zone1,content_audio,95.30000000447035,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
59,1714383379638,29/04/2024 09:36:19,1714383380176,2,29/04/2024 11:36:20,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,4,Screen 4,Zone1,response_keyboard,450,,,1,1,1,0,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
60,1714383384618,29/04/2024 09:36:24,1714383385166,2,29/04/2024 11:36:25,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,17,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,sifi_150_d,1,beep.wav,1.png,SiFI
61,1714383384741,29/04/2024 09:36:24,1714383385296,2,29/04/2024 11:36:25,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,1,Screen 1,Zone1,content_audio,96.70000000298023,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
62,1714383384964,29/04/2024 09:36:24,1714383385517,2,29/04/2024 11:36:25,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,2,Screen 2,Zone1,timelimit_screen,233.39999999999418,,,,,0,1,0,,,1,,1,sifi_230_d,1,beep.wav,1.png,SiFI
63,1714383385076,29/04/2024 09:36:25,1714383385619,2,29/04/2024 11:36:25,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,3,Screen 3,Zone1,content_audio,88.30000000447035,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
64,1714383385498,29/04/2024 09:36:25,1714383386047,2,29/04/2024 11:36:26,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,4,Screen 4,Zone1,response_keyboard,416,,,1,1,1,0,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
65,1714383390497,29/04/2024 09:36:30,1714383391033,2,29/04/2024 11:36:31,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,26,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,sifi_230_d,1,beep.wav,1.png,SiFI
66,1714383390615,29/04/2024 09:36:30,1714383391156,2,29/04/2024 11:36:31,0,0,,,37322010,,11005941,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,43,1,1,Screen 1,advancementZone,content_audio,88.69999999552965,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
