Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
11,1714377814020,29/04/2024 08:03:34,1714377814499,2,29/04/2024 10:03:34,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,1,1,Screen 1,advancementZone,timelimit_screen,99.79999999999563,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
12,1714377814144,29/04/2024 08:03:34,1714377814616,2,29/04/2024 10:03:34,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,1,2,Screen 2,Zone1,timelimit_screen,116.90000000000146,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
13,1714377814246,29/04/2024 08:03:34,1714377814716,2,29/04/2024 10:03:34,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
14,1714377814972,29/04/2024 08:03:34,1714377815440,2,29/04/2024 10:03:35,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,1,4,Screen 4,Zone1,response_keyboard,713.3999999985099,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
15,1714377819959,29/04/2024 08:03:39,1714377820432,2,29/04/2024 10:03:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,64,1,5,Screen 5,fixation,fixation,4999.5999999999985,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
16,1714377820060,29/04/2024 08:03:40,1714377820532,2,29/04/2024 10:03:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
17,1714377820209,29/04/2024 08:03:40,1714377820682,2,29/04/2024 10:03:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
18,1714377820313,29/04/2024 08:03:40,1714377820782,2,29/04/2024 10:03:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,3,Screen 3,advancementZone,timelimit_screen,99.90000000000146,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
19,1714377821037,29/04/2024 08:03:41,1714377821507,2,29/04/2024 10:03:41,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,4,Screen 4,Zone1,response_keyboard,713.6999999955297,,,2,1,1,0,0,,,,,1,flash_150,2,,1.png,unimodal_visual
20,1714377826024,29/04/2024 08:03:46,1714377826498,2,29/04/2024 10:03:46,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,73,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,flash_150,2,,1.png,unimodal_visual
21,1714377826123,29/04/2024 08:03:46,1714377826598,2,29/04/2024 10:03:46,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,1,Screen 1,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
22,1714377826599,29/04/2024 08:03:46,1714377826831,2,29/04/2024 10:03:46,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,2,Screen 2,Zone1,timelimit_screen,233.40000000000873,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
23,1714377826720,29/04/2024 08:03:46,1714377826931,2,29/04/2024 10:03:46,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,3,Screen 3,advancementZone,timelimit_screen,100.09999999999127,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
24,1714377827229,29/04/2024 08:03:47,1714377827706,2,29/04/2024 10:03:47,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,4,Screen 4,Zone1,response_keyboard,767.4000000059605,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
25,1714377832247,29/04/2024 08:03:52,1714377832698,2,29/04/2024 10:03:52,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,5,Screen 5,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
26,1714377832344,29/04/2024 08:03:52,1714377832814,2,29/04/2024 10:03:52,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,1,Screen 1,advancementZone,content_audio,84.10000000149012,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
27,1714377832576,29/04/2024 08:03:52,1714377833032,2,29/04/2024 10:03:53,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,2,Screen 2,Zone1,timelimit_screen,233.3000000000029,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
28,1714377832681,29/04/2024 08:03:52,1714377833154,2,29/04/2024 10:03:53,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,3,Screen 3,advancementZone,content_audio,97.79999999701977,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
29,1714377833409,29/04/2024 08:03:53,1714377833867,2,29/04/2024 10:03:53,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,4,Screen 4,Zone1,response_keyboard,700.5999999940395,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
30,1714377838396,29/04/2024 08:03:58,1714377838864,2,29/04/2024 10:03:58,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
31,1714377838515,29/04/2024 08:03:58,1714377838993,2,29/04/2024 10:03:58,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,content_audio,95.10000000149012,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
32,1714377838753,29/04/2024 08:03:58,1714377839215,2,29/04/2024 10:03:59,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,2,Screen 2,Zone1,timelimit_screen,233.60000000000582,,,,,0,1,0,,,1,,1,sifi_230_p,1,beep.wav,1.png,SiFI
33,1714377838847,29/04/2024 08:03:58,1714377839315,2,29/04/2024 10:03:59,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,3,Screen 3,Zone1,content_audio,74.5,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
34,1714377839798,29/04/2024 08:03:59,1714377840269,2,29/04/2024 10:04:00,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,4,Screen 4,Zone1,response_keyboard,941.2999999970198,,,2,1,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
35,1714377844783,29/04/2024 08:04:04,1714377845263,2,29/04/2024 10:04:05,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,14,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,sifi_230_p,1,beep.wav,1.png,SiFI
36,1714377844919,29/04/2024 08:04:04,1714377845394,2,29/04/2024 10:04:05,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,1,Screen 1,advancementZone,content_audio,100.79999999701977,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
37,1714377845063,29/04/2024 08:04:05,1714377845531,2,29/04/2024 10:04:05,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
38,1714377845139,29/04/2024 08:04:05,1714377845616,2,29/04/2024 10:04:05,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,3,Screen 3,advancementZone,content_audio,73,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
39,1714377845871,29/04/2024 08:04:05,1714377846334,2,29/04/2024 10:04:06,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,4,Screen 4,Zone1,response_keyboard,706.2999999970198,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
40,1714377850863,29/04/2024 08:04:10,1714377851330,2,29/04/2024 10:04:11,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,41,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
41,1714377850964,29/04/2024 08:04:10,1714377851430,2,29/04/2024 10:04:11,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
42,1714377851047,29/04/2024 08:04:11,1714377851497,2,29/04/2024 10:04:11,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,2,Screen 2,Zone1,timelimit_screen,66.60000000000582,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
43,1714377851122,29/04/2024 08:04:11,1714377851597,2,29/04/2024 10:04:11,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,3,Screen 3,advancementZone,timelimit_screen,100.09999999999127,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
44,1714377851730,29/04/2024 08:04:11,1714377852197,2,29/04/2024 10:04:12,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,4,Screen 4,Zone1,response_keyboard,587.2000000029802,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
45,1714377856716,29/04/2024 08:04:16,1714377857179,2,29/04/2024 10:04:17,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,67,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
46,1714377856807,29/04/2024 08:04:16,1714377857282,2,29/04/2024 10:04:17,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,1,Screen 1,advancementZone,content_audio,66.60000000149012,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
47,1714377856897,29/04/2024 08:04:16,1714377857346,2,29/04/2024 10:04:17,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,2,Screen 3,Zone1,timelimit_screen,66.80000000000291,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
48,1714377856978,29/04/2024 08:04:16,1714377857441,2,29/04/2024 10:04:17,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,3,Screen 2,advancementZone,content_audio,83.39999999850988,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
49,1714377857539,29/04/2024 08:04:17,1714377858008,2,29/04/2024 10:04:18,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,4,Screen 4,Zone1,response_keyboard,559.5,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
50,1714377862539,29/04/2024 08:04:22,1714377862996,2,29/04/2024 10:04:22,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,27,1,5,Screen 5,fixation,fixation,4999.899999999994,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
51,1714377862610,29/04/2024 08:04:22,1714377863095,2,29/04/2024 10:04:23,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,1,Screen 1,advancementZone,timelimit_screen,99.90000000000873,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
52,1714377862864,29/04/2024 08:04:22,1714377863330,2,29/04/2024 10:04:23,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,2,Screen 2,Zone1,timelimit_screen,233.39999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
53,1714377862954,29/04/2024 08:04:22,1714377863429,2,29/04/2024 10:04:23,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,3,Screen 3,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
54,1714377863448,29/04/2024 08:04:23,1714377863911,2,29/04/2024 10:04:23,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,4,Screen 4,Zone1,response_keyboard,469,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
55,1714377868426,29/04/2024 08:04:28,1714377868895,2,29/04/2024 10:04:28,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,66,2,5,Screen 5,fixation,fixation,4999.799999999988,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
56,1714377868532,29/04/2024 08:04:28,1714377868995,2,29/04/2024 10:04:28,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,2,1,Screen 1,advancementZone,timelimit_screen,99.90000000000873,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
57,1714377868628,29/04/2024 08:04:28,1714377869112,2,29/04/2024 10:04:29,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,2,2,Screen 2,Zone1,timelimit_screen,116.59999999999127,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
58,1714377868742,29/04/2024 08:04:28,1714377869212,2,29/04/2024 10:04:29,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,2,3,Screen 3,advancementZone,timelimit_screen,100.20000000001164,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
59,1714377869426,29/04/2024 08:04:29,1714377869908,2,29/04/2024 10:04:29,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,2,4,Screen 4,Zone1,response_keyboard,685.5,,,1,1,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
60,1714377874431,29/04/2024 08:04:34,1714377874894,2,29/04/2024 10:04:34,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,72,2,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
61,1714377874510,29/04/2024 08:04:34,1714377874994,2,29/04/2024 10:04:34,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,3,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
62,1714377874648,29/04/2024 08:04:34,1714377875111,2,29/04/2024 10:04:35,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,3,2,Screen 2,Zone1,timelimit_screen,116.70000000001164,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
63,1714377874728,29/04/2024 08:04:34,1714377875211,2,29/04/2024 10:04:35,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,3,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
64,1714377875255,29/04/2024 08:04:35,1714377875728,2,29/04/2024 10:04:35,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,3,4,Screen 4,Zone1,response_keyboard,506.5,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
65,1714377880250,29/04/2024 08:04:40,1714377880711,2,29/04/2024 10:04:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,68,3,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
66,1714377880334,29/04/2024 08:04:40,1714377880810,2,29/04/2024 10:04:40,0,0,,,37319896,,11005340,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,60,4,1,Screen 1,advancementZone,timelimit_screen,99.69999999999709,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
