Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
11,1714730929537,03/05/2024 10:08:49,1714730930452,2,03/05/2024 12:08:50,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,76,1,1,Screen 1,advancementZone,content_audio,98.29999999701977,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
12,1714730932337,03/05/2024 10:08:52,1714730933242,2,03/05/2024 12:08:53,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,76,1,2,Screen 2,Zone1,response_keyboard,2776.2000000029802,,,1,1,1,0,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
13,1714730937320,03/05/2024 10:08:57,1714730938232,2,03/05/2024 12:08:58,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,76,1,3,Screen 3,fixation,fixation,4999.5999999999985,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
14,1714730937456,03/05/2024 10:08:57,1714730938368,2,03/05/2024 12:08:58,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,20,2,1,Screen 1,Zone1,content_audio,85.20000000298023,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
15,1714730937580,03/05/2024 10:08:57,1714730938482,2,03/05/2024 12:08:58,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,20,2,2,Screen 2,Zone1,timelimit_screen,116.69999999999709,,,,,0,1,0,,,1,,1,sifi_110_d,1,beep.wav,1.png,SiFI
16,1714730937706,03/05/2024 10:08:57,1714730938609,2,03/05/2024 12:08:58,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,20,2,3,Screen 3,Zone1,content_audio,115.5,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
17,1714730938751,03/05/2024 10:08:58,1714730939650,2,03/05/2024 12:08:59,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,20,2,4,Screen 4,Zone1,response_keyboard,1032.2000000029802,,,2,1,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
18,1714730943742,03/05/2024 10:09:03,1714730944649,2,03/05/2024 12:09:04,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,20,2,5,Screen 5,fixation,fixation,4999.799999999988,,,,,0,1,0,,,,,1,sifi_110_d,1,beep.wav,1.png,SiFI
19,1714730943852,03/05/2024 10:09:03,1714730944769,2,03/05/2024 12:09:04,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,86,2,1,Screen 1,advancementZone,content_audio,101.5,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
20,1714730944768,03/05/2024 10:09:04,1714730945675,2,03/05/2024 12:09:05,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,86,2,2,Screen 2,Zone1,response_keyboard,892.9000000059605,,,1,1,1,0,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
21,1714730949759,03/05/2024 10:09:09,1714730950664,2,03/05/2024 12:09:10,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,86,2,3,Screen 3,fixation,fixation,4999.599999999991,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
22,1714730949872,03/05/2024 10:09:09,1714730950788,2,03/05/2024 12:09:10,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,1,1,Screen 1,advancementZone,content_audio,90.29999999701977,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
23,1714730950025,03/05/2024 10:09:10,1714730950931,2,03/05/2024 12:09:10,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,1,2,Screen 2,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
24,1714730950127,03/05/2024 10:09:10,1714730951030,2,03/05/2024 12:09:11,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,1,3,Screen 3,advancementZone,content_audio,86.40000000596046,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
25,1714730951072,03/05/2024 10:09:11,1714730951985,2,03/05/2024 12:09:11,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,1,4,Screen 4,Zone1,response_keyboard,939.1000000089407,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
26,1714730956073,03/05/2024 10:09:16,1714730956980,2,03/05/2024 12:09:16,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,33,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
27,1714730956195,03/05/2024 10:09:16,1714730957109,2,03/05/2024 12:09:17,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,Zone1,content_audio,100.1000000089407,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
28,1714730956292,03/05/2024 10:09:16,1714730957164,2,03/05/2024 12:09:17,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,3,1,2,Screen 2,Zone1,timelimit_screen,66.59999999999127,,,,,0,1,0,,,1,,1,sifi_70_p,1,beep.wav,1.png,SiFI
29,1714730956381,03/05/2024 10:09:16,1714730957272,2,03/05/2024 12:09:17,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,3,1,3,Screen 3,Zone1,content_audio,98.6000000089407,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
30,1714730957441,03/05/2024 10:09:17,1714730958350,2,03/05/2024 12:09:18,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,3,1,4,Screen 4,Zone1,response_keyboard,1061.5999999940395,,,2,1,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
31,1714730962453,03/05/2024 10:09:22,1714730963348,2,03/05/2024 12:09:23,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,3,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,sifi_70_p,1,beep.wav,1.png,SiFI
32,1714730962523,03/05/2024 10:09:22,1714730963446,2,03/05/2024 12:09:23,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
33,1714730962761,03/05/2024 10:09:22,1714730963680,2,03/05/2024 12:09:23,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,2,Screen 2,Zone1,timelimit_screen,233.1999999999971,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
34,1714730962872,03/05/2024 10:09:22,1714730963780,2,03/05/2024 12:09:23,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,3,Screen 3,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
35,1714730964154,03/05/2024 10:09:24,1714730965062,2,03/05/2024 12:09:25,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,4,Screen 4,Zone1,response_keyboard,1268.3999999910593,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
36,1714730969178,03/05/2024 10:09:29,1714730970046,2,03/05/2024 12:09:30,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,70,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
37,1714730969238,03/05/2024 10:09:29,1714730970150,2,03/05/2024 12:09:30,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,1,Screen 1,advancementZone,content_audio,67.8999999910593,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
38,1714730969466,03/05/2024 10:09:29,1714730970380,2,03/05/2024 12:09:30,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,2,Screen 2,Zone1,timelimit_screen,233.3000000000029,,,,,0,1,0,,,1,,1,bimodal_230,2,beep.wav,1.png,bimodal
39,1714730969578,03/05/2024 10:09:29,1714730970490,2,03/05/2024 12:09:30,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,3,Screen 3,advancementZone,content_audio,86.70000000298023,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
40,1714730970644,03/05/2024 10:09:30,1714730971551,2,03/05/2024 12:09:31,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,4,Screen 4,Zone1,response_keyboard,1046.0999999940395,,,2,1,1,0,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
41,1714730975642,03/05/2024 10:09:35,1714730976546,2,03/05/2024 12:09:36,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,46,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_230,2,beep.wav,1.png,bimodal
42,1714730975730,03/05/2024 10:09:35,1714730976645,2,03/05/2024 12:09:36,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,62,2,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
43,1714730975956,03/05/2024 10:09:35,1714730976880,2,03/05/2024 12:09:36,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,62,2,2,Screen 2,Zone1,timelimit_screen,233.3000000000029,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
44,1714730976074,03/05/2024 10:09:36,1714730976981,2,03/05/2024 12:09:36,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,62,2,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
45,1714730977041,03/05/2024 10:09:37,1714730977948,2,03/05/2024 12:09:37,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,62,2,4,Screen 4,Zone1,response_keyboard,956.4000000059605,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
46,1714730982039,03/05/2024 10:09:42,1714730982945,2,03/05/2024 12:09:42,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,62,2,5,Screen 5,fixation,fixation,4999.300000000003,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
47,1714730982111,03/05/2024 10:09:42,1714730983041,2,03/05/2024 12:09:43,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,content_audio,68.1000000089407,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
48,1714730982235,03/05/2024 10:09:42,1714730983145,2,03/05/2024 12:09:43,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone1,timelimit_screen,116.90000000000873,,,,,0,1,0,,,1,,1,sifi_110_p,1,beep.wav,1.png,SiFI
49,1714730982333,03/05/2024 10:09:42,1714730983242,2,03/05/2024 12:09:43,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,3,Screen 3,Zone1,content_audio,83.6000000089407,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
50,1714730987763,03/05/2024 10:09:47,1714730988682,2,03/05/2024 12:09:48,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,4,Screen 4,Zone1,response_keyboard,5427.899999991059,,,2,1,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
51,1714730992772,03/05/2024 10:09:52,1714730993678,2,03/05/2024 12:09:53,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,8,1,5,Screen 5,fixation,fixation,4999.800000000003,,,,,0,1,0,,,,,1,sifi_110_p,1,beep.wav,1.png,SiFI
52,1714730992850,03/05/2024 10:09:52,1714730993778,2,03/05/2024 12:09:53,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,65,1,1,Screen 1,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
53,1714730993026,03/05/2024 10:09:53,1714730993929,2,03/05/2024 12:09:53,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,65,1,2,Screen 2,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
54,1714730993103,03/05/2024 10:09:53,1714730994029,2,03/05/2024 12:09:54,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,65,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
55,1714730994080,03/05/2024 10:09:54,1714730994988,2,03/05/2024 12:09:54,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,65,1,4,Screen 4,Zone1,response_keyboard,948.7000000029802,,,2,1,1,0,0,,,,,1,flash_150,2,,1.png,unimodal_visual
56,1714730999065,03/05/2024 10:09:59,1714730999979,2,03/05/2024 12:09:59,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,65,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,flash_150,2,,1.png,unimodal_visual
57,1714730999172,03/05/2024 10:09:59,1714731000086,2,03/05/2024 12:10:00,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,1,Screen 1,advancementZone,timelimit_screen,99.70000000001164,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
58,1714730999279,03/05/2024 10:09:59,1714731000195,2,03/05/2024 12:10:00,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,2,Screen 2,Zone1,timelimit_screen,116.89999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
59,1714730999376,03/05/2024 10:09:59,1714731000294,2,03/05/2024 12:10:00,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,3,Screen 3,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
60,1714731000148,03/05/2024 10:10:00,1714731001065,2,03/05/2024 12:10:01,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,4,Screen 4,Zone1,response_keyboard,763.5999999940395,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
61,1714731005131,03/05/2024 10:10:05,1714731006060,2,03/05/2024 12:10:06,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
62,1714731005249,03/05/2024 10:10:05,1714731006161,2,03/05/2024 12:10:06,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,single_v,1,,1.png,single_visual
63,1714731006066,03/05/2024 10:10:06,1714731006977,2,03/05/2024 12:10:06,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,2,Screen 2,Zone1,response_keyboard,805.8999999910593,,,1,1,1,0,0,,,,,1,single_v,1,,1.png,single_visual
64,1714731011037,03/05/2024 10:10:11,1714731011960,2,03/05/2024 12:10:11,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,3,Screen 3,fixation,fixation,4999.899999999994,,,,,0,1,0,,,,,1,single_v,1,,1.png,single_visual
65,1714731011137,03/05/2024 10:10:11,1714731012055,2,03/05/2024 12:10:12,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,content_audio,63.20000000298023,,,,,0,1,0,,,,,1,sifi_70_d,1,beep.wav,1.png,SiFI
66,1714731011219,03/05/2024 10:10:11,1714731012110,2,03/05/2024 12:10:12,0,0,,,37432047,,11037492,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1626x736,,,,SiFI,2,Spreadsheet1,Spreadsheet1,23,1,2,Screen 2,Zone1,timelimit_screen,66.80000000001746,,,,,0,1,0,,,1,,1,sifi_70_d,1,beep.wav,1.png,SiFI
