Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,suono,flash,type
19,1718101814815,11/06/2024 10:30:14,1718101816020,2,11/06/2024 12:30:16,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,1,4,Screen 4,Zone1,response_keyboard,494,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
20,1718101819804,11/06/2024 10:30:19,1718101821009,2,11/06/2024 12:30:21,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,31,1,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
21,1718101819936,11/06/2024 10:30:19,1718101821129,2,11/06/2024 12:30:21,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,80,1,1,Screen 1,advancementZone,content_audio,101.5,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
22,1718101820630,11/06/2024 10:30:20,1718101821823,2,11/06/2024 12:30:21,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,80,1,2,Screen 2,Zone1,response_keyboard,683.5,,,1,1,1,0,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
23,1718101825619,11/06/2024 10:30:25,1718101826809,2,11/06/2024 12:30:26,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,80,1,3,Screen 3,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,single_b,1,beep.wav,1.png,single_bimodal
24,1718101825708,11/06/2024 10:30:25,1718101826909,2,11/06/2024 12:30:26,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
25,1718101825818,11/06/2024 10:30:25,1718101827026,2,11/06/2024 12:30:27,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,2,Screen 2,Zone1,timelimit_screen,116.80000000000291,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
26,1718101825932,11/06/2024 10:30:25,1718101827126,2,11/06/2024 12:30:27,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,3,Screen 3,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,flash_110,2,,1.png,unimodal_visual
27,1718101826378,11/06/2024 10:30:26,1718101827572,2,11/06/2024 12:30:27,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,4,Screen 4,Zone1,response_keyboard,435.19999998807907,,,2,1,1,0,0,,,,,1,flash_110,2,,1.png,unimodal_visual
28,1718101831366,11/06/2024 10:30:31,1718101832559,2,11/06/2024 12:30:32,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,56,1,5,Screen 5,fixation,fixation,4999.9000000000015,,,,,0,1,0,,,,,1,flash_110,2,,1.png,unimodal_visual
29,1718101831461,11/06/2024 10:30:31,1718101832656,2,11/06/2024 12:30:32,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,2,1,Screen 1,advancementZone,content_audio,61.89999997615814,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
30,1718101831518,11/06/2024 10:30:31,1718101832709,2,11/06/2024 12:30:32,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,2,2,Screen 3,Zone1,timelimit_screen,66.89999999999418,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
31,1718101831610,11/06/2024 10:30:31,1718101832798,2,11/06/2024 12:30:32,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,2,3,Screen 2,advancementZone,content_audio,83.09999996423721,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
32,1718101831980,11/06/2024 10:30:31,1718101833170,2,11/06/2024 12:30:33,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,2,4,Screen 4,Zone1,response_keyboard,361.10000002384186,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
33,1718101836975,11/06/2024 10:30:36,1718101838158,2,11/06/2024 12:30:38,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,35,2,5,Screen 5,fixation,fixation,4999.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
34,1718101837097,11/06/2024 10:30:37,1718101838298,2,11/06/2024 12:30:38,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,47,3,1,Screen 1,advancementZone,content_audio,101.5,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
35,1718101837201,11/06/2024 10:30:37,1718101838358,2,11/06/2024 12:30:38,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,47,3,2,Screen 3,Zone1,timelimit_screen,66.5,,,,,0,1,0,,,1,,1,bimodal_70,2,beep.wav,1.png,bimodal
36,1718101837287,11/06/2024 10:30:37,1718101838457,2,11/06/2024 12:30:38,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,47,3,3,Screen 2,advancementZone,content_audio,85.79999995231628,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
37,1718101837595,11/06/2024 10:30:37,1718101838792,2,11/06/2024 12:30:38,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,47,3,4,Screen 4,Zone1,response_keyboard,325.9000000357628,,,2,1,1,0,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
38,1718101842578,11/06/2024 10:30:42,1718101843775,2,11/06/2024 12:30:43,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,47,3,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_70,2,beep.wav,1.png,bimodal
39,1718101842682,11/06/2024 10:30:42,1718101843875,2,11/06/2024 12:30:43,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,1,Screen 1,advancementZone,timelimit_screen,100,,,,,0,1,0,,,1,,1,single_v,1,,1.png,single_visual
40,1718101843312,11/06/2024 10:30:43,1718101844509,2,11/06/2024 12:30:44,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,2,Screen 2,Zone1,response_keyboard,623.8999999761581,,,1,1,1,0,0,,,,,1,single_v,1,,1.png,single_visual
41,1718101848311,11/06/2024 10:30:48,1718101849508,2,11/06/2024 12:30:49,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,81,1,3,Screen 3,fixation,fixation,4999.900000000009,,,,,0,1,0,,,,,1,single_v,1,,1.png,single_visual
42,1718101848404,11/06/2024 10:30:48,1718101849600,2,11/06/2024 12:30:49,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,49,1,1,Screen 1,advancementZone,content_audio,65.39999997615814,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
43,1718101848547,11/06/2024 10:30:48,1718101849741,2,11/06/2024 12:30:49,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,49,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,bimodal_150,2,beep.wav,1.png,bimodal
44,1718101848643,11/06/2024 10:30:48,1718101849842,2,11/06/2024 12:30:49,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,49,1,3,Screen 3,advancementZone,content_audio,91.09999996423721,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
45,1718101849050,11/06/2024 10:30:49,1718101850248,2,11/06/2024 12:30:50,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,49,1,4,Screen 4,Zone1,response_keyboard,396.0999999642372,,,2,1,1,0,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
46,1718101854041,11/06/2024 10:30:54,1718101855240,2,11/06/2024 12:30:55,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,49,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,bimodal_150,2,beep.wav,1.png,bimodal
47,1718101854147,11/06/2024 10:30:54,1718101855340,2,11/06/2024 12:30:55,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,54,1,1,Screen 1,advancementZone,timelimit_screen,100.09999999999127,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
48,1718101854545,11/06/2024 10:30:54,1718101855574,2,11/06/2024 12:30:55,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,54,1,2,Screen 2,Zone1,timelimit_screen,233.40000000000873,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
49,1718101854663,11/06/2024 10:30:54,1718101855674,2,11/06/2024 12:30:55,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,54,1,3,Screen 3,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_230,2,,1.png,unimodal_visual
50,1718101855070,11/06/2024 10:30:55,1718101856262,2,11/06/2024 12:30:56,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,54,1,4,Screen 4,Zone1,response_keyboard,581,,,2,1,1,0,0,,,,,1,flash_230,2,,1.png,unimodal_visual
51,1718101860059,11/06/2024 10:31:00,1718101861257,2,11/06/2024 12:31:01,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,54,1,5,Screen 5,fixation,fixation,4999.699999999997,,,,,0,1,0,,,,,1,flash_230,2,,1.png,unimodal_visual
52,1718101860155,11/06/2024 10:31:00,1718101861357,2,11/06/2024 12:31:01,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,1,Screen 1,advancementZone,timelimit_screen,99.89999999999418,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
53,1718101860236,11/06/2024 10:31:00,1718101861423,2,11/06/2024 12:31:01,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,2,Screen 2,Zone1,timelimit_screen,66.69999999999709,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
54,1718101860322,11/06/2024 10:31:00,1718101861523,2,11/06/2024 12:31:01,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,3,Screen 3,advancementZone,timelimit_screen,99.80000000000291,,,,,0,1,0,,,1,,1,flash_70,2,,1.png,unimodal_visual
55,1718101860832,11/06/2024 10:31:00,1718101862029,2,11/06/2024 12:31:02,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,4,Screen 4,Zone1,response_keyboard,496.60000002384186,,,2,1,1,0,0,,,,,1,flash_70,2,,1.png,unimodal_visual
56,1718101865815,11/06/2024 10:31:05,1718101867023,2,11/06/2024 12:31:07,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,55,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,flash_70,2,,1.png,unimodal_visual
57,1718101866057,11/06/2024 10:31:06,1718101867122,2,11/06/2024 12:31:07,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,69,1,1,Screen 1,advancementZone,timelimit_screen,99.69999999999709,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
58,1718101866182,11/06/2024 10:31:06,1718101867272,2,11/06/2024 12:31:07,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,69,1,2,Screen 2,Zone1,timelimit_screen,149.89999999999418,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
59,1718101866182,11/06/2024 10:31:06,1718101867372,2,11/06/2024 12:31:07,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,69,1,3,Screen 3,advancementZone,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,flash_150,2,,1.png,unimodal_visual
60,1718101866476,11/06/2024 10:31:06,1718101867682,2,11/06/2024 12:31:07,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,69,1,4,Screen 4,Zone1,response_keyboard,304,,,2,1,1,0,0,,,,,1,flash_150,2,,1.png,unimodal_visual
61,1718101871485,11/06/2024 10:31:11,1718101872672,2,11/06/2024 12:31:12,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,69,1,5,Screen 5,fixation,fixation,4999.700000000012,,,,,0,1,0,,,,,1,flash_150,2,,1.png,unimodal_visual
62,1718101871588,11/06/2024 10:31:11,1718101872799,2,11/06/2024 12:31:12,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,1,1,Screen 1,advancementZone,content_audio,93.60000002384186,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
63,1718101871712,11/06/2024 10:31:11,1718101872906,2,11/06/2024 12:31:12,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,1,2,Screen 2,Zone1,timelimit_screen,116.69999999999709,,,,,0,1,0,,,1,,1,bimodal_110,2,beep.wav,1.png,bimodal
64,1718101871792,11/06/2024 10:31:11,1718101873000,2,11/06/2024 12:31:13,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,1,3,Screen 3,advancementZone,content_audio,82.10000002384186,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
65,1718101872169,11/06/2024 10:31:12,1718101873364,2,11/06/2024 12:31:13,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,1,4,Screen 4,Zone1,response_keyboard,357,,,2,1,1,0,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
66,1718101877157,11/06/2024 10:31:17,1718101878356,2,11/06/2024 12:31:18,0,0,,,38176069,,11226218,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1463x823,1330x602,,,,SiFI,2,Spreadsheet1,Spreadsheet1,48,1,5,Screen 5,fixation,fixation,4999.600000000006,,,,,0,1,0,,,,,1,bimodal_110,2,beep.wav,1.png,bimodal
